Year,SA2_Name,Mean_Rainfall
2021,Tocumwal - Finley - Jerilderie,42.46207637763331
2021,Scone Region,42.46207637763331
2021,Condobolin,42.46207637763331
2021,Inverell,42.46207637763331
2021,Inverell Region - East,42.46207637763331
2021,Forbes,42.46207637763331
2021,Inverell Region - West,42.46207637763331
2021,Grenfell,42.46207637763331
2021,Parkes (NSW),42.46207637763331
2021,Quirindi,42.46207637763331
2021,Parkes Region,42.46207637763331
2021,West Wyalong,42.46207637763331
2021,Leeton,42.46207637763331
2021,Narrandera,42.46207637763331
2021,Tumut Region,42.46207637763331
2021,Mudgee Region - West,42.46207637763331
2021,Cootamundra,42.46207637763331
2021,Gundagai,42.46207637763331
2021,Blayney,42.46207637763331
2021,Junee,42.46207637763331
2021,Orange Region,42.46207637763331
2021,Cowra Region,42.46207637763331
2021,Temora,42.46207637763331
2021,Grafton Region,42.46207637763331
2021,Yass Region,42.46207637763331
2021,Young Region,42.46207637763331
2021,Wagga Wagga Region,42.46207637763331
2021,Griffith Region,42.46207637763331
2021,Deniliquin Region,42.46207637763331
2021,Coonamble,42.46207637763331
2021,Nyngan - Warren,42.46207637763331
2021,Walgett - Lightning Ridge,42.46207637763331
2021,Coonabarabran,42.46207637763331
2021,Bathurst Region,42.46207637763331
2021,Gilgandra,42.46207637763331
2021,Dubbo Region,42.46207637763331
2021,Narromine,42.46207637763331
2021,Gunnedah Region,42.46207637763331
2021,Albury Region,42.46207637763331
2021,Tamworth Region,42.46207637763331
2021,Wellington,42.46207637763331
2021,Narrabri Region,42.46207637763331
2021,Moree Region,42.46207637763331
2021,Hay,42.46207637763331
2021,Wentworth-Balranald Region,42.46207637763331
2021,Pittsworth,42.46207637763331
